ERROR 2025-11-04 16:17:19,769 user_events Connection error: 
INFO 2025-11-05 06:13:00,153 django.server "GET /openapi.json HTTP/1.1" 200 3587
INFO 2025-11-05 06:13:49,542 django.server "GET /openapi.json HTTP/1.1" 200 3587
INFO 2025-11-05 06:14:39,029 django.server "GET /openapi.json HTTP/1.1" 200 3587
INFO 2025-11-05 06:15:30,662 django.server "GET /openapi.json HTTP/1.1" 200 3587
INFO 2025-11-05 06:16:21,111 django.server "GET /openapi.json HTTP/1.1" 200 3587
INFO 2025-11-05 06:17:11,352 django.server "GET /openapi.json HTTP/1.1" 200 3587
INFO 2025-11-05 06:17:59,511 django.server "GET /openapi.json HTTP/1.1" 200 3587
INFO 2025-11-05 06:18:49,783 django.server "GET /openapi.json HTTP/1.1" 200 3587
INFO 2025-11-05 06:19:40,000 django.server "GET /openapi.json HTTP/1.1" 200 3587
INFO 2025-11-05 06:20:30,213 django.server "GET /openapi.json HTTP/1.1" 200 3587
INFO 2025-11-05 06:21:19,555 django.server "GET /openapi.json HTTP/1.1" 200 3587
INFO 2025-11-05 06:22:08,776 django.server "GET /openapi.json HTTP/1.1" 200 3587
INFO 2025-11-05 06:22:58,211 django.server "GET /openapi.json HTTP/1.1" 200 3587
INFO 2025-11-05 06:23:46,721 django.server "GET /openapi.json HTTP/1.1" 200 3587
INFO 2025-11-05 06:24:36,059 django.server "GET /openapi.json HTTP/1.1" 200 3587
